0 11 -nan(ind) -nan(ind) 21 -nan(ind) -nan(ind) 12 -nan(ind) -nan(ind) 22 -nan(ind) -nan(ind) 13 -nan(ind) -nan(ind) 23 -nan(ind) -nan(ind) 
324500 11 1.261106 0.217764 21 1.092778 0.181334 12 4.829975 1.022801 22 4.836844 1.023439 13 2.909012 0.692163 23 2.909684 0.660923 
324600 11 1.261370 0.217025 21 1.093809 0.181128 12 4.838894 1.023778 22 4.845906 1.028045 13 2.913401 0.694629 23 2.909162 0.658797 
324700 11 1.259473 0.217692 21 1.095814 0.181714 12 4.835587 1.021894 22 4.832348 1.023442 13 2.913643 0.694152 23 2.907413 0.661512 
324800 11 1.258655 0.217401 21 1.095171 0.181101 12 4.817657 1.020993 22 4.831253 1.023428 13 2.913590 0.691938 23 2.914192 0.664447 
324900 11 1.258142 0.217109 21 1.095551 0.181218 12 4.830252 1.026614 22 4.824855 1.020851 13 2.909047 0.692350 23 2.910648 0.660496 
325000 11 1.260184 0.217467 21 1.093546 0.181971 12 4.831342 1.024522 22 4.823963 1.023048 13 2.909088 0.691552 23 2.912748 0.662323 
325100 11 1.259332 0.216981 21 1.094974 0.181415 12 4.818883 1.020568 22 4.838514 1.023539 13 2.908624 0.689872 23 2.912132 0.661020 
325200 11 1.259909 0.217730 21 1.095634 0.181302 12 4.854145 1.026614 22 4.842926 1.022523 13 2.913725 0.692757 23 2.907597 0.659271 
325300 11 1.261278 0.217370 21 1.094809 0.181406 12 4.834805 1.023887 22 4.825393 1.022966 13 2.906082 0.692193 23 2.917782 0.662840 
325400 11 1.260025 0.217206 21 1.094599 0.181509 12 4.846277 1.022884 22 4.839206 1.023021 13 2.907391 0.689536 23 2.909392 0.660874 
325500 11 1.261140 0.217705 21 1.094813 0.181595 12 4.817959 1.021046 22 4.826011 1.022565 13 2.912264 0.692797 23 2.918141 0.660820 
325600 11 1.259628 0.217619 21 1.093981 0.181232 12 4.845390 1.023280 22 4.845478 1.025739 13 2.914194 0.690518 23 2.912012 0.661571 
325700 11 1.261158 0.216480 21 1.094021 0.180879 12 4.827125 1.020585 22 4.834156 1.021970 13 2.917505 0.694714 23 2.914478 0.660920 
325800 11 1.260858 0.218354 21 1.095184 0.182143 12 4.826245 1.023863 22 4.831433 1.021906 13 2.920361 0.691461 23 2.907790 0.661019 
325900 11 1.259122 0.217131 21 1.094717 0.180794 12 4.825766 1.020558 22 4.834494 1.024778 13 2.905732 0.691909 23 2.908493 0.661399 
326000 11 1.260969 0.216734 21 1.094803 0.180572 12 4.820275 1.022873 22 4.829285 1.022118 13 2.905187 0.689327 23 2.911666 0.662511 
326100 11 1.260486 0.218236 21 1.095739 0.181901 12 4.828962 1.023238 22 4.830025 1.025854 13 2.911441 0.692827 23 2.912309 0.661066 
326200 11 1.260305 0.217339 21 1.096151 0.181840 12 4.829162 1.025034 22 4.824218 1.022216 13 2.916448 0.695044 23 2.909312 0.660895 
326300 11 1.260068 0.217057 21 1.095306 0.182031 12 4.833724 1.025385 22 4.813569 1.022087 13 2.918846 0.693665 23 2.911776 0.660637 
326400 11 1.261099 0.217297 21 1.093740 0.180918 12 4.827869 1.023929 22 4.817161 1.024387 13 2.906059 0.691267 23 2.907665 0.659036 
326500 11 1.259609 0.217748 21 1.095458 0.181278 12 4.838556 1.025003 22 4.839017 1.026067 13 2.915139 0.693270 23 2.914294 0.663752 
326600 11 1.259932 0.218561 21 1.095534 0.181753 12 4.820938 1.023990 22 4.836640 1.022799 13 2.909213 0.693299 23 2.911571 0.664049 
326700 11 1.260031 0.217272 21 1.095145 0.182068 12 4.834982 1.023186 22 4.823890 1.023756 13 2.913159 0.692541 23 2.911711 0.661500 
326800 11 1.260386 0.217768 21 1.095634 0.180730 12 4.822979 1.025272 22 4.829500 1.022610 13 2.908536 0.689406 23 2.916314 0.664032 
326900 11 1.259882 0.217317 21 1.095869 0.181977 12 4.833558 1.023288 22 4.826032 1.023082 13 2.910574 0.689615 23 2.906118 0.662501 
327000 11 1.260527 0.217289 21 1.094859 0.180916 12 4.837656 1.024313 22 4.827618 1.024479 13 2.910310 0.688387 23 2.909674 0.659006 
327100 11 1.261945 0.216795 21 1.093570 0.180448 12 4.826475 1.019679 22 4.835778 1.024792 13 2.910761 0.690157 23 2.913175 0.660096 
327200 11 1.260215 0.217147 21 1.096086 0.181461 12 4.822763 1.021760 22 4.822589 1.020460 13 2.918029 0.692168 23 2.909343 0.661886 
327300 11 1.259733 0.217777 21 1.094907 0.181730 12 4.824913 1.020733 22 4.836213 1.021512 13 2.913987 0.694195 23 2.913303 0.660761 
327400 11 1.258748 0.216853 21 1.095938 0.181422 12 4.831136 1.025131 22 4.828827 1.024615 13 2.906358 0.692627 23 2.918377 0.663450 
327500 11 1.258843 0.217787 21 1.094218 0.181226 12 4.834021 1.022365 22 4.829182 1.024087 13 2.911737 0.692508 23 2.906614 0.660982 
327600 11 1.260987 0.217162 21 1.094440 0.180817 12 4.822241 1.022610 22 4.826238 1.021746 13 2.915241 0.694051 23 2.914837 0.662224 
327700 11 1.260255 0.217813 21 1.094784 0.181819 12 4.820674 1.019443 22 4.829324 1.024020 13 2.901584 0.689713 23 2.914646 0.660876 
327800 11 1.260021 0.216935 21 1.095708 0.181302 12 4.819744 1.024379 22 4.822935 1.021721 13 2.912352 0.694735 23 2.910255 0.659841 
327900 11 1.260600 0.217779 21 1.096541 0.181549 12 4.821221 1.021260 22 4.838687 1.025595 13 2.907845 0.692987 23 2.906243 0.661465 
328000 11 1.260778 0.217378 21 1.093632 0.181260 12 4.849053 1.027857 22 4.833157 1.027011 13 2.914050 0.692610 23 2.905104 0.660663 
328100 11 1.260428 0.216907 21 1.096175 0.181670 12 4.824096 1.023257 22 4.817268 1.020603 13 2.914680 0.693645 23 2.916763 0.662991 
328200 11 1.258650 0.216802 21 1.096238 0.181147 12 4.830268 1.022203 22 4.820347 1.020891 13 2.906472 0.691060 23 2.905384 0.658649 
328300 11 1.261308 0.217814 21 1.096149 0.181099 12 4.823780 1.024529 22 4.828415 1.025097 13 2.916863 0.693043 23 2.916494 0.662891 
328400 11 1.258651 0.217712 21 1.097443 0.181924 12 4.823497 1.020787 22 4.839825 1.026848 13 2.916705 0.693662 23 2.915757 0.663490 
328500 11 1.260299 0.217483 21 1.095283 0.181398 12 4.832665 1.023559 22 4.825530 1.025037 13 2.907502 0.693286 23 2.913024 0.660444 
328600 11 1.259500 0.217782 21 1.096381 0.181377 12 4.831961 1.023746 22 4.843898 1.027136 13 2.907340 0.693253 23 2.913163 0.662074 
328700 11 1.258631 0.216870 21 1.096267 0.181445 12 4.832486 1.025053 22 4.833424 1.026057 13 2.908923 0.691657 23 2.906842 0.660199 
328800 11 1.260328 0.217881 21 1.096085 0.182494 12 4.823727 1.022874 22 4.826014 1.025184 13 2.913882 0.694153 23 2.913510 0.662797 
328900 11 1.259305 0.217058 21 1.095034 0.179689 12 4.823963 1.020894 22 4.818836 1.021548 13 2.910120 0.691768 23 2.915810 0.663268 
329000 11 1.259988 0.218250 21 1.093653 0.181302 12 4.826517 1.025027 22 4.835840 1.024152 13 2.911129 0.694549 23 2.914445 0.663527 
329100 11 1.259578 0.217251 21 1.095381 0.181871 12 4.839278 1.025117 22 4.825062 1.022223 13 2.912024 0.690754 23 2.904989 0.658148 
329200 11 1.259492 0.217018 21 1.095351 0.181640 12 4.811766 1.019695 22 4.829086 1.023425 13 2.917574 0.692822 23 2.912143 0.663276 
329300 11 1.258370 0.217330 21 1.095785 0.181798 12 4.827104 1.025206 22 4.844110 1.026619 13 2.910290 0.695475 23 2.915214 0.662835 
329400 11 1.262005 0.217914 21 1.095469 0.181357 12 4.824048 1.026041 22 4.823681 1.024265 13 2.913702 0.692753 23 2.917219 0.664766 
329500 11 1.261810 0.217432 21 1.094372 0.180768 12 4.838153 1.024349 22 4.819874 1.020853 13 2.911426 0.694792 23 2.906052 0.662328 
329600 11 1.259620 0.217248 21 1.093616 0.181182 12 4.818425 1.020309 22 4.823694 1.024022 13 2.906986 0.688008 23 2.907266 0.661318 
329700 11 1.257710 0.217678 21 1.094467 0.181630 12 4.812874 1.022983 22 4.821582 1.023060 13 2.906056 0.692087 23 2.918348 0.658537 
329800 11 1.259970 0.217626 21 1.095739 0.180764 12 4.819744 1.023913 22 4.829645 1.021361 13 2.909642 0.692019 23 2.911528 0.661995 
329900 11 1.259996 0.216819 21 1.097490 0.181234 12 4.828184 1.022545 22 4.835868 1.022702 13 2.912170 0.694513 23 2.912019 0.663340 
330000 11 1.260630 0.217570 21 1.095275 0.180794 12 4.830212 1.024782 22 4.835345 1.023656 13 2.913785 0.692488 23 2.919730 0.662245 
330100 11 1.259960 0.218185 21 1.096515 0.181836 12 4.826444 1.021662 22 4.829614 1.022555 13 2.914287 0.693308 23 2.913888 0.663915 
330200 11 1.259867 0.217826 21 1.094272 0.181560 12 4.822869 1.022545 22 4.825765 1.022789 13 2.903272 0.691417 23 2.910542 0.661566 
330300 11 1.259555 0.217233 21 1.097649 0.181356 12 4.829302 1.023765 22 4.831524 1.020419 13 2.915006 0.691549 23 2.915042 0.661291 
330400 11 1.259021 0.217064 21 1.095654 0.180760 12 4.847170 1.023892 22 4.820023 1.019281 13 2.911099 0.692609 23 2.912526 0.661258 
330500 11 1.261078 0.217838 21 1.096570 0.180868 12 4.828421 1.024546 22 4.824974 1.020732 13 2.912198 0.692039 23 2.915735 0.663372 
330600 11 1.258195 0.217080 21 1.095537 0.181563 12 4.815871 1.021420 22 4.823799 1.025708 13 2.915405 0.694425 23 2.921850 0.661871 
330700 11 1.258855 0.217119 21 1.096880 0.181104 12 4.825481 1.021925 22 4.827474 1.020189 13 2.911119 0.692006 23 2.906678 0.659218 
330800 11 1.258913 0.217511 21 1.095365 0.181111 12 4.833759 1.024940 22 4.831236 1.023550 13 2.909542 0.691560 23 2.917372 0.660351 
330900 11 1.258041 0.217867 21 1.095574 0.181191 12 4.845527 1.025080 22 4.817590 1.020437 13 2.910672 0.692700 23 2.913253 0.661442 
331000 11 1.257528 0.217146 21 1.095499 0.180526 12 4.826151 1.022970 22 4.824796 1.021900 13 2.914119 0.690606 23 2.909464 0.660574 
331100 11 1.260841 0.216859 21 1.094994 0.181465 12 4.829381 1.022928 22 4.830982 1.021415 13 2.910645 0.690038 23 2.912265 0.662579 
331200 11 1.259738 0.217817 21 1.094575 0.181860 12 4.830353 1.024377 22 4.838889 1.023871 13 2.917107 0.695835 23 2.902773 0.660159 
331300 11 1.260161 0.217869 21 1.095472 0.181669 12 4.822839 1.025819 22 4.823672 1.024707 13 2.908503 0.691277 23 2.916182 0.662234 
331400 11 1.260572 0.217470 21 1.094409 0.181236 12 4.833266 1.024727 22 4.826331 1.021978 13 2.905759 0.690798 23 2.917775 0.662431 
331500 11 1.262209 0.217694 21 1.095557 0.180812 12 4.825793 1.022243 22 4.828685 1.022643 13 2.913389 0.693528 23 2.910713 0.662700 
331600 11 1.258087 0.216632 21 1.094394 0.181589 12 4.820238 1.023090 22 4.813960 1.021212 13 2.911318 0.692928 23 2.916414 0.664086 
331700 11 1.259963 0.217279 21 1.094549 0.181652 12 4.829830 1.023102 22 4.821375 1.021952 13 2.908696 0.691889 23 2.914637 0.661913 
331800 11 1.260194 0.217157 21 1.095550 0.181562 12 4.838659 1.024082 22 4.814019 1.021175 13 2.913006 0.691745 23 2.915696 0.662444 
331900 11 1.261041 0.217687 21 1.093068 0.180650 12 4.816279 1.019004 22 4.821199 1.022406 13 2.909349 0.690969 23 2.913750 0.662401 
332000 11 1.260253 0.216856 21 1.094880 0.181486 12 4.839726 1.023770 22 4.825916 1.023005 13 2.905316 0.690768 23 2.900090 0.659813 
332100 11 1.260130 0.217590 21 1.096007 0.181681 12 4.827183 1.021777 22 4.840730 1.024896 13 2.915762 0.692028 23 2.910491 0.662109 
332200 11 1.258989 0.218149 21 1.096841 0.181635 12 4.821221 1.024658 22 4.834557 1.025485 13 2.910447 0.692315 23 2.919959 0.657640 
332300 11 1.259509 0.216774 21 1.095426 0.181277 12 4.846496 1.025086 22 4.844266 1.022669 13 2.915406 0.691002 23 2.907240 0.663136 
332400 11 1.261331 0.217678 21 1.093329 0.180588 12 4.832258 1.021354 22 4.824472 1.022279 13 2.913750 0.692511 23 2.912393 0.660931 
332500 11 1.260009 0.217181 21 1.094055 0.180850 12 4.828848 1.019701 22 4.821420 1.020361 13 2.910011 0.692332 23 2.910352 0.660093 
332600 11 1.261323 0.216758 21 1.094327 0.181343 12 4.827354 1.022512 22 4.825642 1.020980 13 2.910198 0.691568 23 2.900084 0.659484 
332700 11 1.258560 0.217402 21 1.096416 0.181304 12 4.822118 1.023533 22 4.831713 1.020269 13 2.905425 0.695353 23 2.915598 0.663162 
332800 11 1.259499 0.217442 21 1.094471 0.181293 12 4.827997 1.021436 22 4.847486 1.024041 13 2.909500 0.692380 23 2.920829 0.662721 
332900 11 1.259462 0.217004 21 1.096288 0.181491 12 4.822516 1.024075 22 4.830921 1.023204 13 2.914631 0.694395 23 2.905967 0.657293 
333000 11 1.260358 0.217465 21 1.094900 0.180765 12 4.828305 1.023580 22 4.822700 1.021024 13 2.909790 0.691437 23 2.916386 0.661728 
333100 11 1.261323 0.217442 21 1.094599 0.180817 12 4.835519 1.022825 22 4.839443 1.023649 13 2.909881 0.690524 23 2.911406 0.662594 
333200 11 1.261588 0.217416 21 1.093070 0.181480 12 4.832384 1.022578 22 4.823100 1.024337 13 2.917185 0.693902 23 2.906790 0.661148 
333300 11 1.258916 0.216891 21 1.095985 0.181351 12 4.822742 1.023246 22 4.829598 1.024098 13 2.908294 0.693224 23 2.913123 0.662006 
333400 11 1.259765 0.216898 21 1.092519 0.181182 12 4.834499 1.024604 22 4.820807 1.022299 13 2.907561 0.692371 23 2.906632 0.662788 
333500 11 1.259935 0.217578 21 1.094687 0.181649 12 4.821331 1.022400 22 4.846208 1.024631 13 2.909055 0.691534 23 2.910817 0.662016 
333600 11 1.259932 0.217293 21 1.095764 0.181280 12 4.815748 1.020922 22 4.833062 1.021824 13 2.912370 0.692729 23 2.914873 0.660704 
333700 11 1.261485 0.218156 21 1.095389 0.182340 12 4.823598 1.025009 22 4.827295 1.024699 13 2.908605 0.691768 23 2.912790 0.662538 
333800 11 1.259665 0.216963 21 1.095416 0.182023 12 4.828830 1.020707 22 4.825081 1.021438 13 2.907364 0.692145 23 2.909378 0.661031 
333900 11 1.261399 0.217766 21 1.094272 0.181054 12 4.821384 1.021168 22 4.823820 1.024635 13 2.914780 0.692688 23 2.915276 0.661270 
334000 11 1.260169 0.216908 21 1.095514 0.181310 12 4.825668 1.021087 22 4.827226 1.022805 13 2.913719 0.691027 23 2.915437 0.661157 
334100 11 1.260803 0.217521 21 1.094351 0.181785 12 4.841468 1.023890 22 4.835391 1.024955 13 2.914647 0.690961 23 2.912511 0.662112 
334200 11 1.259677 0.217257 21 1.094754 0.182047 12 4.817504 1.022926 22 4.840106 1.026351 13 2.910084 0.692042 23 2.914916 0.661441 
334300 11 1.259292 0.216973 21 1.094510 0.181384 12 4.844843 1.027765 22 4.827106 1.024689 13 2.909774 0.691179 23 2.908033 0.661783 
334400 11 1.260125 0.217680 21 1.094746 0.181669 12 4.824895 1.022364 22 4.820372 1.023659 13 2.922839 0.693339 23 2.914155 0.662457 
334500 11 1.260137 0.217395 21 1.095147 0.182496 12 4.829350 1.024940 22 4.844471 1.025091 13 2.914486 0.692386 23 2.909578 0.660762 
334600 11 1.261047 0.216673 21 1.095115 0.180666 12 4.829855 1.021902 22 4.829801 1.020940 13 2.911732 0.693878 23 2.909840 0.659810 
334700 11 1.261694 0.217070 21 1.096048 0.181106 12 4.834595 1.024949 22 4.830538 1.022507 13 2.915315 0.695478 23 2.914886 0.661607 
334800 11 1.259378 0.217598 21 1.096176 0.181743 12 4.835152 1.024657 22 4.827407 1.025612 13 2.913940 0.690288 23 2.911269 0.662261 
334900 11 1.260854 0.217493 21 1.095697 0.181442 12 4.831859 1.026647 22 4.819198 1.022196 13 2.918419 0.691339 23 2.916375 0.660657 
335000 11 1.259867 0.217327 21 1.096010 0.181294 12 4.826293 1.022461 22 4.833879 1.024221 13 2.921025 0.693966 23 2.910693 0.663881 
335100 11 1.260467 0.217159 21 1.096203 0.181167 12 4.831122 1.022813 22 4.824430 1.021321 13 2.907134 0.691683 23 2.916808 0.660695 
335200 11 1.259944 0.217070 21 1.095223 0.181358 12 4.820022 1.021360 22 4.822910 1.022464 13 2.921339 0.692873 23 2.916287 0.662157 
335300 11 1.259803 0.217343 21 1.094573 0.181624 12 4.836077 1.023127 22 4.831178 1.021697 13 2.914471 0.692341 23 2.915072 0.661147 
335400 11 1.261907 0.217683 21 1.094233 0.181713 12 4.822500 1.020541 22 4.839688 1.025244 13 2.910641 0.692943 23 2.912998 0.663558 
335500 11 1.260911 0.217929 21 1.095554 0.181620 12 4.830320 1.026788 22 4.823507 1.021979 13 2.912274 0.692489 23 2.908203 0.659370 
335600 11 1.260528 0.217812 21 1.095168 0.181659 12 4.818972 1.022455 22 4.824391 1.023364 13 2.914163 0.693953 23 2.912937 0.663485 
335700 11 1.260879 0.217235 21 1.094551 0.180738 12 4.815517 1.021719 22 4.822665 1.023607 13 2.910505 0.691214 23 2.909708 0.659985 
335800 11 1.260446 0.217561 21 1.096492 0.181744 12 4.836735 1.024669 22 4.824093 1.022837 13 2.912877 0.693383 23 2.911094 0.660491 
335900 11 1.259737 0.217568 21 1.092923 0.181999 12 4.822874 1.019625 22 4.834905 1.024332 13 2.915115 0.693812 23 2.905877 0.661039 
336000 11 1.261821 0.218082 21 1.094546 0.181188 12 4.824083 1.021915 22 4.829110 1.023603 13 2.910926 0.690729 23 2.917525 0.663247 
336100 11 1.259788 0.217557 21 1.096189 0.181334 12 4.829332 1.024005 22 4.845058 1.026558 13 2.915272 0.691250 23 2.895916 0.657227 
336200 11 1.259270 0.216674 21 1.096253 0.181252 12 4.833731 1.022644 22 4.831228 1.021124 13 2.908250 0.691435 23 2.909343 0.662142 
336300 11 1.259852 0.217464 21 1.095181 0.181850 12 4.835956 1.025244 22 4.824324 1.022251 13 2.917890 0.692034 23 2.910708 0.664541 
336400 11 1.261065 0.217193 21 1.094346 0.180682 12 4.829168 1.023809 22 4.839903 1.026538 13 2.918540 0.692607 23 2.911332 0.661662 
336500 11 1.259828 0.217578 21 1.094560 0.181195 12 4.831741 1.024945 22 4.834793 1.023734 13 2.911256 0.693908 23 2.908862 0.659681 
336600 11 1.258640 0.216880 21 1.095256 0.181097 12 4.832331 1.022671 22 4.835208 1.023982 13 2.908824 0.689439 23 2.907130 0.660061 
336700 11 1.260770 0.216913 21 1.095111 0.181061 12 4.823926 1.023931 22 4.824905 1.025927 13 2.913732 0.692620 23 2.910218 0.660172 
336800 11 1.260065 0.217923 21 1.096805 0.181278 12 4.831023 1.025770 22 4.820009 1.021214 13 2.911683 0.693037 23 2.918331 0.661122 
336900 11 1.260363 0.216848 21 1.096298 0.181755 12 4.829040 1.020459 22 4.820260 1.021229 13 2.910617 0.691184 23 2.915721 0.662714 
337000 11 1.259874 0.217019 21 1.096100 0.181176 12 4.811524 1.021972 22 4.839825 1.023718 13 2.911261 0.692874 23 2.912395 0.659972 
337100 11 1.261689 0.217447 21 1.097962 0.181224 12 4.827913 1.024244 22 4.829918 1.020096 13 2.915469 0.695556 23 2.908563 0.660132 
337200 11 1.258882 0.217516 21 1.097318 0.182073 12 4.837269 1.022673 22 4.819644 1.021858 13 2.910423 0.693187 23 2.911779 0.663725 
337300 11 1.261033 0.217546 21 1.096515 0.181932 12 4.823827 1.020784 22 4.825285 1.021413 13 2.909358 0.693679 23 2.917127 0.661270 
337400 11 1.260152 0.216409 21 1.094955 0.181376 12 4.819212 1.020858 22 4.830087 1.021722 13 2.911904 0.693949 23 2.905782 0.661971 
337500 11 1.260494 0.217815 21 1.095622 0.181289 12 4.821370 1.022024 22 4.835247 1.022375 13 2.920136 0.694948 23 2.906948 0.662741 
337600 11 1.258570 0.217913 21 1.096026 0.181978 12 4.825099 1.023532 22 4.814831 1.022081 13 2.904722 0.692768 23 2.909767 0.660585 
337700 11 1.258705 0.216591 21 1.094934 0.181372 12 4.834784 1.024676 22 4.822242 1.020594 13 2.911500 0.690967 23 2.916803 0.661269 
337800 11 1.259626 0.217107 21 1.095780 0.181222 12 4.815789 1.022149 22 4.826790 1.022932 13 2.908656 0.690933 23 2.911582 0.662365 
337900 11 1.260250 0.217702 21 1.095641 0.181197 12 4.825047 1.021506 22 4.832103 1.023341 13 2.922625 0.692484 23 2.908621 0.659185 
338000 11 1.261130 0.217341 21 1.095331 0.180883 12 4.831182 1.026183 22 4.833117 1.024182 13 2.917425 0.693438 23 2.908615 0.660534 
338100 11 1.260241 0.217737 21 1.095569 0.181446 12 4.840143 1.026403 22 4.837082 1.024889 13 2.915936 0.693432 23 2.915509 0.662113 
338200 11 1.260238 0.217092 21 1.095611 0.181543 12 4.827654 1.023514 22 4.821925 1.021703 13 2.918442 0.694373 23 2.912979 0.662621 
338300 11 1.260355 0.217916 21 1.096322 0.182092 12 4.822845 1.021132 22 4.848451 1.025652 13 2.916584 0.691239 23 2.913574 0.660712 
338400 11 1.259641 0.216809 21 1.092284 0.181066 12 4.834666 1.021324 22 4.839756 1.023800 13 2.912871 0.691844 23 2.908710 0.658624 
338500 11 1.260629 0.217497 21 1.095714 0.182093 12 4.833901 1.023824 22 4.829502 1.023374 13 2.909855 0.690566 23 2.909691 0.664032 
338600 11 1.260448 0.216532 21 1.094469 0.180126 12 4.848305 1.025501 22 4.832797 1.020973 13 2.908379 0.688826 23 2.913464 0.660533 
338700 11 1.261232 0.217292 21 1.095738 0.182193 12 4.822027 1.022017 22 4.842557 1.025672 13 2.917725 0.693459 23 2.911428 0.660872 
338800 11 1.258279 0.217117 21 1.095304 0.181505 12 4.826306 1.024463 22 4.829699 1.023081 13 2.912624 0.692406 23 2.915640 0.659697 
338900 11 1.259193 0.217698 21 1.095712 0.181378 12 4.827582 1.021785 22 4.824326 1.024240 13 2.916347 0.693758 23 2.908675 0.659780 
339000 11 1.260868 0.217766 21 1.095684 0.182236 12 4.833270 1.022109 22 4.834879 1.022406 13 2.900568 0.691295 23 2.906410 0.657819 
339100 11 1.260674 0.217587 21 1.095774 0.181347 12 4.836644 1.022647 22 4.837663 1.024919 13 2.910730 0.690510 23 2.911048 0.661159 
339200 11 1.260192 0.216879 21 1.094297 0.180917 12 4.828928 1.023675 22 4.836434 1.022830 13 2.913638 0.691663 23 2.910635 0.660407 
339300 11 1.260995 0.217511 21 1.095434 0.181720 12 4.836982 1.023781 22 4.829481 1.021366 13 2.916071 0.694660 23 2.911823 0.660156 
339400 11 1.260930 0.217065 21 1.094475 0.181490 12 4.814156 1.022394 22 4.827532 1.021352 13 2.918272 0.691924 23 2.911193 0.661267 
339500 11 1.259744 0.217390 21 1.095823 0.181157 12 4.824541 1.022912 22 4.834835 1.024100 13 2.908920 0.689677 23 2.916994 0.661904 
339600 11 1.261439 0.217739 21 1.095517 0.182075 12 4.812683 1.020512 22 4.832135 1.024150 13 2.912683 0.690203 23 2.908442 0.660389 
339700 11 1.260493 0.217297 21 1.096334 0.181685 12 4.828556 1.021089 22 4.824857 1.021537 13 2.913070 0.690860 23 2.907228 0.664110 
339800 11 1.259259 0.216647 21 1.093078 0.180191 12 4.846065 1.023549 22 4.835185 1.022663 13 2.911867 0.691860 23 2.909756 0.660481 
